C1901TS003_1 C1901TS003_2 C1901TS003_3 C1901TS044_1 C1901TS066_1 C1901TS067_1 C1901TS067_2 C1901TS067_3 C1901TS067_4 C1901TS067_5 C1901TS087_1 C1901TS087_2 C1901TS087_3 C1901TS102_1 C1901TS103_1 C1901TS123_1 C1901TS123_2 C1901TS123_3 C1901TS123_4 C1901TS123_5 C1901TS131_1 C1901TS131_2 C1901TS131_3 C1901TS131_4 C1901TS131_5 C1901TS152_1 C1901TS152_2 C1901TS152_3 C1901TS152_4 C1901TS152_5 C1901TS156_1 C1901TS156_2 C1901TS156_3 C1901TS156_4 C1901TS156_5 C1901TS158_1 C1901TS158_2 C1901TS158_3 C1901TS158_4 C1901TS158_5 C1901TS182_1 C1901TS182_2 C1901TS182_3 C1901TS182_4 C1901TS182_5 C1901TS196_1 C1901TS200_1 C1901TS210_1 C1901TS210_2 C1901TS210_3 C1901TS210_4 C1901TS210_5 C1901TS211_1 C1901TS211_2 C1901TS211_3 C1901TS211_4 C1901TS211_5 C1901TS213_1 C1901TS213_2 C1901TS213_3 C1901TS213_4 C1901TS213_5 C1901TS215_1 C1901TS215_2 C1901TS215_3 C1901TS215_4 C1901TS215_5 C1901TS228_1 C1901TS240_1 C1901TS240_2 C1901TS240_3 C1901TS240_4 C1901TS240_5 C1901TS247_1 C1901TS247_2 C1901TS247_3 C1901TS247_4 C1901TS247_5 C1901TS258_1 C1901TS258_2 C1901TS258_3 C1901TS258_4 C1901TS258_5 C1901TS273_1 C1901TS273_2 C1901TS273_3 C1901TS273_4 C1901TS273_5 C1901TS278_1 C1901TS278_2 C1901TS278_3 C1901TS278_4 C1901TS278_5 C1901TS299_1 C1901TS299_2 C1901TS299_3 C1901TS309_1 C1901TS309_2 C1901TS309_3 C1901TS309_4 C1901TS309_5 C1901TS347_1 C1901TS359_1 C1901TS369_1 C1901TS369_2 C1901TS369_3 C1901TS369_4 C1901TS369_5 C1901TS389_1 C1901TS389_2 C1901TS389_3 C1901TS389_4 C1901TS389_5 C1901TS401_1 C1901TS405_1 C1901TS405_2 C1901TS405_3 C1901TS405_4 C1901TS405_5 C1901TS413_1 C1901TS413_2 C1901TS413_3 C1901TS413_4 C1901TS413_5 C1901TS414_1 C1901TS414_2 C1901TS414_3 C1901TS414_4 C1901TS414_5 C1901TS438_1 C1901TS438_2 C1901TS438_3 C1901TS438_4 C1901TS438_5 C1901TS490_1
0.274174 0.267123 0.274199 0.390934 0.25578 0.269414 0.269263 0.250936 0.264335 0.252108 0.37986 0.429588 0.397266 0.115118 0.247216 0.26558 0.312899 0.265799 0.296157 0.296157 0.449463 0.446528 0.448715 0.445593 0.450451 0.420364 0.426711 0.392651 0.377691 0.412083 0.420383 0.422858 0.40921 0.413162 0.413074 0.249452 0.262914 0.259171 0.257778 0.258304 0.306755 0.231889 0.308658 0.230709 0.291994 0.334124 0.304538 0.412764 0.440728 0.355817 0.344715 0.331204 0.378721 0.317128 0.327267 0.297486 0.299938 0.388445 0.389061 0.383634 0.385055 0.390229 0.353902 0.356147 0.366463 0.356228 0.365974 0.379611 0.374855 0.399702 0.386421 0.407941 0.388762 0.319497 0.317787 0.308859 0.330152 0.322116 0.303075 0.318432 0.349616 0.349744 0.345678 0.385864 0.412937 0.404768 0.251551 0.238712 0.249452 0.262914 0.259171 0.257778 0.258304 0.344947 0.350244 0.326243 0.366692 0.289955 0.358376 0.3633 0.355304 0.286312 0.336342 0.543782 0.566711 1 0.525062 0.525008 0.330033 0.309318 0.349439 0.220681 0.294611 0.33548 0.349857 0.344695 0.331204 0.351321 0.360465 0.416672 0.400131 0.415864 0.420801 0.406118 0.405065 0.420563 0.436072 0.409457 0.437159 0.344252 0.340846 0.340735 0.340089 0.339611 0.287772
0.29845 0.295402 0.297898 0.416548 0.264269 0.276213 0.279392 0.264121 0.277597 0.263358 0.406811 0.457905 0.426844 0.12446 0.259229 0.283781 0.328771 0.282646 0.315412 0.315412 0.504408 0.496711 0.500882 0.495854 0.502735 0.44522 0.450611 0.419851 0.397142 0.444645 0.445138 0.450078 0.43517 0.440737 0.439042 0.268102 0.276078 0.274598 0.268978 0.277587 0.322374 0.237784 0.324372 0.241822 0.306003 0.348215 0.32422 0.436616 0.458491 0.377062 0.369639 0.352572 0.404749 0.33674 0.35077 0.31894 0.322474 0.411799 0.410408 0.411693 0.408888 0.413642 0.376255 0.376624 0.387171 0.373982 0.387027 0.400763 0.404673 0.433469 0.400793 0.441275 0.399902 0.343604 0.333899 0.324805 0.343979 0.341763 0.31901 0.329845 0.359724 0.368451 0.362165 0.412148 0.442904 0.431143 0.264445 0.24711 0.268102 0.276078 0.274598 0.268978 0.277587 0.363661 0.370929 0.353624 0.392067 0.303283 0.379134 0.391198 0.378465 0.306498 0.353132 0.585427 0.594843 0.551342 1 0.586283 0.344501 0.332299 0.366812 0.23468 0.312039 0.356671 0.370116 0.369583 0.352572 0.372708 0.374416 0.444384 0.427954 0.440575 0.44597 0.436021 0.434503 0.45708 0.467579 0.452076 0.465306 0.359975 0.355632 0.34983 0.353468 0.349324 0.298691
0.298248 0.300408 0.294581 0.422812 0.271925 0.28641 0.286826 0.272329 0.283951 0.271484 0.415737 0.461463 0.427214 0.129185 0.269166 0.288513 0.338203 0.284301 0.319977 0.319977 0.502115 0.500738 0.507287 0.5019 0.503806 0.448055 0.455133 0.425231 0.400284 0.449054 0.452256 0.456798 0.443541 0.449436 0.446084 0.271381 0.277323 0.274359 0.272447 0.2862 0.32688 0.24093 0.324653 0.242012 0.312851 0.354563 0.328578 0.435997 0.467871 0.380704 0.369817 0.355206 0.406698 0.342378 0.35576 0.329761 0.336375 0.419049 0.422756 0.419701 0.418597 0.422514 0.386391 0.392594 0.395864 0.388438 0.398776 0.410294 0.414982 0.444606 0.407478 0.446372 0.410773 0.348213 0.34428 0.33753 0.347549 0.35048 0.323733 0.335345 0.364385 0.3645 0.359612 0.421995 0.451674 0.43559 0.269209 0.251687 0.271381 0.277323 0.274359 0.272447 0.2862 0.369518 0.377461 0.3558 0.401757 0.311058 0.38088 0.398429 0.384849 0.305937 0.362717 0.589841 0.575269 0.554437 0.590175 1 0.346488 0.340283 0.3755 0.240153 0.327594 0.369672 0.384555 0.369791 0.355206 0.374468 0.374672 0.454292 0.426709 0.449176 0.447111 0.440431 0.449472 0.463834 0.477408 0.462521 0.477256 0.365329 0.364392 0.359441 0.360818 0.362391 0.309313
0.261554 0.260038 0.260174 0.329043 0.238018 0.249782 0.250877 0.239487 0.250803 0.243409 0.323054 0.340285 0.325733 0.118359 0.247895 0.254466 0.302388 0.260078 0.289311 0.289311 0.350291 0.351956 0.351012 0.348326 0.357076 0.338496 0.340637 0.327813 0.335951 0.346568 0.336296 0.345483 0.332249 0.340582 0.334501 0.245398 0.257902 0.254491 0.248446 0.254682 0.285285 0.229288 0.284943 0.225072 0.270291 0.30604 0.287051 0.332552 0.334081 0.314864 0.308982 0.301062 0.335275 0.292023 0.303654 0.271223 0.275278 0.325492 0.323748 0.325709 0.323534 0.326619 0.305126 0.307718 0.308403 0.308145 0.315183 0.32038 0.315151 0.342643 0.333667 0.339186 0.33131 0.297512 0.285896 0.281708 0.294014 0.287343 0.292379 0.285818 0.302031 0.313217 0.304115 0.328562 0.343736 0.333405 0.247994 0.227868 0.245398 0.257902 0.254491 0.248446 0.254682 0.299742 0.304554 0.300088 0.317977 0.270599 0.311259 0.312959 0.315414 0.275777 0.308689 0.35004 0.350898 0.350661 0.355395 0.351821 1 0.302635 0.355331 0.215301 0.278617 0.268275 0.310445 0.309017 0.301062 0.30757 0.30585 0.344072 0.32362 0.34009 0.337322 0.332515 0.337706 0.344381 0.3475 0.342095 0.347916 0.306038 0.306805 0.311397 0.306043 0.304055 0.272881
0.318016 0.306192 0.309863 0.371235 0.278984 0.293229 0.293396 0.279304 0.292067 0.279414 0.36478 0.372141 0.363668 0.142384 0.288675 0.315064 0.336882 0.320387 0.326853 0.326853 0.379886 0.383924 0.382753 0.381657 0.385536 0.363581 0.369258 0.370907 0.360782 0.368594 0.363369 0.368341 0.363745 0.367952 0.364857 0.302774 0.313824 0.318366 0.308854 0.306178 0.329515 0.257179 0.331944 0.26202 0.31408 0.340097 0.318704 0.357071 0.356002 0.34542 0.341829 0.328747 0.361152 0.331452 0.344972 0.325975 0.329866 0.365901 0.367408 0.365114 0.365892 0.370338 0.342348 0.345256 0.348374 0.332779 0.349506 0.361247 0.360263 0.369695 0.360661 0.368533 0.359045 0.338837 0.329224 0.327513 0.336223 0.329748 0.31171 0.328102 0.337608 0.345373 0.333622 0.371274 0.359247 0.357947 0.290221 0.257887 0.302774 0.313824 0.318366 0.308854 0.306178 0.347501 0.350255 0.339741 0.352673 0.303922 0.346211 0.354837 0.352379 0.304116 0.34236 0.377423 0.37918 0.368491 0.383457 0.387021 0.346098 1 0.358709 0.269374 0.324948 0.299939 0.348777 0.341822 0.328747 0.339393 0.350096 0.360737 0.346181 0.368452 0.3691 0.359569 0.376004 0.372207 0.389907 0.379515 0.381216 0.341193 0.340122 0.343503 0.34039 0.339736 0.32643
0.283569 0.280642 0.276354 0.352115 0.257592 0.268113 0.268898 0.252861 0.268398 0.252841 0.353031 0.358322 0.349968 0.124725 0.253797 0.27548 0.313297 0.278484 0.296278 0.296278 0.372134 0.371049 0.374553 0.368608 0.374376 0.361862 0.362574 0.353044 0.353273 0.361193 0.363008 0.364827 0.357424 0.362233 0.360718 0.265681 0.276952 0.273797 0.272415 0.274484 0.297135 0.238616 0.30038 0.231843 0.290072 0.32298 0.312936 0.345377 0.360141 0.337493 0.328276 0.3162 0.354478 0.314074 0.320235 0.296046 0.301864 0.353403 0.349474 0.350763 0.35133 0.352092 0.335073 0.33502 0.336371 0.341978 0.335593 0.340868 0.351834 0.363471 0.360748 0.372306 0.352833 0.311009 0.308876 0.305667 0.321149 0.315521 0.29944 0.305635 0.330068 0.330704 0.320851 0.352406 0.35668 0.35425 0.260989 0.241101 0.265681 0.276952 0.273797 0.272415 0.274484 0.321743 0.321548 0.321672 0.344362 0.285748 0.329009 0.343494 0.335591 0.28309 0.317834 0.375852 0.371392 0.378295 0.38082 0.385227 0.363392 0.322298 1 0.230854 0.299469 0.294379 0.327897 0.328317 0.3162 0.334745 0.334446 0.35603 0.340691 0.361837 0.363602 0.353999 0.362104 0.36511 0.370774 0.362312 0.363323 0.314026 0.31411 0.316133 0.314646 0.31331 0.293841
0.25255 0.257695 0.246053 0.256793 0.213451 0.236983 0.237565 0.227241 0.234692 0.226529 0.260329 0.255911 0.250663 0.129111 0.24013 0.221507 0.252676 0.222067 0.246319 0.246319 0.262147 0.257796 0.257643 0.255956 0.256618 0.248611 0.25237 0.255721 0.259971 0.250204 0.251052 0.253539 0.253807 0.253922 0.25227 0.221293 0.221701 0.217065 0.222914 0.237961 0.2363 0.219758 0.239465 0.220493 0.229924 0.247134 0.242055 0.242274 0.248342 0.246658 0.243955 0.237715 0.259705 0.253816 0.253269 0.245408 0.250722 0.256764 0.257387 0.256754 0.254786 0.260111 0.254229 0.25105 0.249638 0.250761 0.253217 0.254193 0.250352 0.259582 0.254674 0.262824 0.252884 0.247272 0.242048 0.245094 0.253142 0.243885 0.241985 0.240629 0.239181 0.24192 0.234112 0.256924 0.248615 0.243439 0.239159 0.219761 0.221293 0.221701 0.217065 0.222914 0.237961 0.257125 0.244532 0.24689 0.248395 0.219316 0.248567 0.254452 0.249645 0.250614 0.254117 0.259544 0.256888 0.253148 0.254288 0.263852 0.236646 0.236498 0.233422 1 0.244087 0.215518 0.241902 0.243923 0.237715 0.238745 0.249118 0.249483 0.233236 0.250499 0.24345 0.243055 0.259172 0.254896 0.261608 0.261137 0.258132 0.248933 0.244655 0.24354 0.247524 0.246525 0.232515
0.264368 0.268911 0.2544 0.30803 0.238854 0.253891 0.251427 0.244626 0.252546 0.24008 0.301146 0.302157 0.301986 0.114544 0.251071 0.265858 0.361035 0.273399 0.385864 0.385864 0.305168 0.307761 0.305572 0.305987 0.30753 0.294578 0.30273 0.308904 0.292209 0.305525 0.289396 0.293514 0.287323 0.289809 0.286686 0.251233 0.268362 0.276011 0.261314 0.252169 0.254152 0.229806 0.256576 0.231149 0.246249 0.277755 0.261383 0.291606 0.30552 0.282733 0.279784 0.273628 0.291668 0.271172 0.287284 0.262711 0.270385 0.307246 0.307586 0.30747 0.308288 0.307998 0.279847 0.284372 0.287932 0.288842 0.293368 0.30203 0.298622 0.304565 0.308172 0.311113 0.300793 0.282916 0.276709 0.281424 0.289281 0.27924 0.303983 0.283907 0.288344 0.285049 0.287573 0.30815 0.304217 0.291699 0.253469 0.217693 0.251233 0.268362 0.276011 0.261314 0.252169 0.272944 0.286372 0.274667 0.287309 0.244194 0.289622 0.287802 0.284085 0.275926 0.278874 0.310744 0.307959 0.306538 0.308118 0.320211 0.273885 0.272537 0.28333 0.231037 1 0.236597 0.274024 0.279763 0.273628 0.276324 0.283733 0.303635 0.296241 0.300778 0.304759 0.2898 0.309782 0.313963 0.311781 0.308785 0.31254 0.297595 0.296374 0.300261 0.292859 0.290593 0.260442
0.250536 0.256164 0.259469 0.376407 0.240911 0.268642 0.268761 0.252627 0.270667 0.25341 0.359427 0.386218 0.386398 0.135755 0.234903 0.219768 0.273051 0.219319 0.257412 0.257412 0.447569 0.446234 0.447524 0.442326 0.445907 0.383475 0.39605 0.374452 0.355404 0.389903 0.664053 0.680374 0.672109 0.68278 0.675948 0.214819 0.224721 0.216184 0.220489 0.2405 0.287961 0.230204 0.289266 0.229594 0.275629 0.310623 0.300281 0.371496 0.393697 0.338816 0.330973 0.320335 0.35506 0.314692 0.299902 0.285977 0.280674 0.376352 0.374429 0.374066 0.373063 0.37345 0.348564 0.355309 0.353409 0.348333 0.351905 0.362721 0.341963 0.35984 0.332372 0.356169 0.338427 0.321762 0.309145 0.298137 0.315216 0.307513 0.270559 0.289285 0.314906 0.32017 0.307931 0.373356 0.387283 0.378393 0.254555 0.228827 0.214819 0.224721 0.216184 0.220489 0.2405 0.319276 0.333345 0.312362 0.348673 0.278385 0.332996 0.338231 0.322904 0.259885 0.306238 0.399123 0.397996 0.390849 0.39036 0.398243 0.292945 0.275963 0.309959 0.228332 0.260515 1 0.337198 0.330958 0.320335 0.325563 0.336956 0.385862 0.371198 0.382437 0.391386 0.379312 0.36186 0.357464 0.398266 0.361018 0.386452 0.314662 0.31314 0.317278 0.312421 0.312469 0.250322
0.26013 0.262426 0.26681 0.341232 0.237395 0.250811 0.250439 0.245468 0.250944 0.244855 0.344088 0.366104 0.347925 0.119096 0.229324 0.250734 0.277397 0.248031 0.274127 0.274127 0.382477 0.373487 0.371439 0.371682 0.376132 0.351215 0.348434 0.340573 0.341842 0.346151 0.360562 0.366889 0.359365 0.35975 0.359127 0.237858 0.250122 0.246842 0.246665 0.251776 0.272026 0.227774 0.272853 0.22954 0.264024 0.305759 0.290926 0.343298 0.350874 0.326977 0.328637 0.315391 0.348734 0.280526 0.297479 0.277537 0.285381 0.341714 0.340429 0.344 0.341517 0.34158 0.319889 0.331293 0.323126 0.322483 0.319768 0.337675 0.326642 0.363296 0.341688 0.354396 0.335603 0.307149 0.291671 0.289579 0.308446 0.301421 0.294682 0.293819 0.307473 0.317614 0.317158 0.340788 0.346579 0.343459 0.256963 0.222393 0.237858 0.250122 0.246842 0.246665 0.251776 0.311832 0.313774 0.298068 0.319984 0.261173 0.321044 0.323432 0.319067 0.264825 0.313313 0.370274 0.355781 0.360437 0.365322 0.371226 0.297588 0.289413 0.302435 0.22686 0.263958 0.300305 1 0.328611 0.315391 0.345627 0.328995 0.346318 0.33115 0.34157 0.342689 0.342433 0.35598 0.346073 0.344171 0.344496 0.347414 0.294944 0.296192 0.298753 0.294096 0.290544 0.268399
0.230811 0.228085 0.234699 0.300475 0.208081 0.232361 0.234641 0.21662 0.232615 0.21857 0.303029 0.320983 0.308475 0.0986055 0.210165 0.225612 0.252346 0.219907 0.246571 0.246571 0.319672 0.320962 0.315985 0.31731 0.316647 0.316261 0.31579 0.30253 0.292379 0.323016 0.32135 0.317344 0.311303 0.319855 0.316889 0.210188 0.223135 0.216704 0.203754 0.22065 0.249148 0.200216 0.248522 0.199515 0.236204 0.27153 0.259605 0.298789 0.311258 0.327519 0.999713 0.305985 0.294646 0.264864 0.28135 0.26795 0.25653 0.297679 0.296501 0.298007 0.297846 0.299432 0.28641 0.288273 0.294206 0.284769 0.292847 0.295873 0.291199 0.306449 0.293416 0.301275 0.28764 0.263849 0.263091 0.258658 0.266592 0.270019 0.263578 0.261906 0.277392 0.272408 0.272648 0.298195 0.323636 0.313602 0.215196 0.205208 0.210188 0.223135 0.216704 0.203754 0.22065 0.273287 0.268589 0.265949 0.299517 0.238106 0.282622 0.286398 0.281009 0.244972 0.273359 0.314187 0.318346 0.308799 0.316567 0.314486 0.263819 0.25258 0.272248 0.198751 0.23867 0.258725 0.288134 1 0.305985 0.317684 0.565935 0.322731 0.309063 0.310096 0.313339 0.311037 0.298733 0.307965 0.31473 0.305931 0.306461 0.275509 0.272468 0.275369 0.273989 0.271916 0.240209
0.230365 0.235712 0.232501 0.292772 0.209312 0.232855 0.232031 0.222601 0.232333 0.22297 0.292163 0.304727 0.299741 0.10841 0.213804 0.212182 0.258158 0.215049 0.253255 0.253255 0.31894 0.316357 0.315329 0.31125 0.316168 0.313752 0.305796 0.294232 0.298365 0.319566 0.324213 0.322725 0.314243 0.319755 0.318625 0.207399 0.223154 0.212094 0.211872 0.213335 0.250344 0.209414 0.250477 0.202043 0.238603 0.259799 0.258614 0.292187 0.300349 0.309172 0.31156 0.999926 0.297144 0.258087 0.277276 0.263272 0.255859 0.287678 0.287856 0.288697 0.287142 0.286252 0.283837 0.281629 0.283009 0.280628 0.275311 0.28496 0.283766 0.29661 0.285442 0.299694 0.281879 0.267525 0.262051 0.261959 0.27255 0.266002 0.262277 0.270934 0.271926 0.274324 0.270137 0.287049 0.315108 0.308562 0.219982 0.208526 0.207399 0.223154 0.212094 0.211872 0.213335 0.271397 0.270692 0.260434 0.287208 0.239085 0.277162 0.282618 0.275252 0.243753 0.268175 0.306953 0.309683 0.300965 0.307912 0.306568 0.257827 0.244961 0.262904 0.193364 0.238246 0.257743 0.285542 0.311495 1 0.296115 0.308029 0.313177 0.302445 0.303604 0.310116 0.308657 0.302043 0.301194 0.307366 0.303317 0.305839 0.278608 0.276515 0.273936 0.276965 0.27229 0.247539
0.218176 0.226987 0.222916 0.293996 0.201969 0.22846 0.230584 0.212393 0.227196 0.218892 0.295184 0.309031 0.304659 0.0968908 0.202488 0.219675 0.250853 0.218056 0.23747 0.23747 0.328835 0.324237 0.325999 0.325278 0.324694 0.314932 0.309504 0.295611 0.298056 0.309854 0.31468 0.317211 0.310823 0.313518 0.313337 0.205643 0.220818 0.207662 0.199277 0.212585 0.23388 0.190028 0.237192 0.191862 0.226508 0.260672 0.263716 0.302656 0.314803 0.314549 0.314677 0.287519 0.302436 0.261814 0.277164 0.258293 0.260966 0.295559 0.291395 0.294362 0.291854 0.291614 0.285558 0.284262 0.275051 0.28419 0.280594 0.285065 0.282687 0.305731 0.295595 0.289264 0.288004 0.267923 0.266648 0.259534 0.274262 0.268885 0.247527 0.258266 0.269728 0.265882 0.271914 0.290146 0.304836 0.305704 0.2123 0.195861 0.205643 0.220818 0.207662 0.199277 0.212585 0.263314 0.263818 0.251078 0.287071 0.237083 0.278335 0.289228 0.281538 0.239138 0.26342 0.317324 0.315107 0.310705 0.315153 0.310415 0.258588 0.245823 0.271815 0.185983 0.232848 0.251247 0.302901 0.314619 0.287519 1 0.310893 0.306133 0.310045 0.30602 0.305374 0.307561 0.300859 0.299486 0.300326 0.29992 0.301875 0.266381 0.266888 0.262899 0.267715 0.262727 0.236961
0.235093 0.236989 0.235125 0.294028 0.2126 0.232528 0.234114 0.21832 0.235732 0.221819 0.30836 0.320971 0.315465 0.103034 0.214398 0.22546 0.25645 0.215871 0.254598 0.254598 0.328497 0.331694 0.329325 0.329151 0.329144 0.317732 0.310894 0.298487 0.29993 0.320413 0.332685 0.331305 0.327188 0.334281 0.331414 0.210823 0.225713 0.218704 0.212728 0.217491 0.251245 0.203194 0.255483 0.201227 0.238747 0.279633 0.260125 0.310712 0.322193 0.332303 0.561601 0.30575 0.304137 0.272467 0.283224 0.268242 0.26567 0.29255 0.289025 0.29188 0.290499 0.292592 0.291227 0.286235 0.296933 0.290935 0.289525 0.28857 0.296451 0.307047 0.298535 0.312012 0.295136 0.272129 0.272966 0.268653 0.273539 0.272297 0.261808 0.263161 0.281519 0.268553 0.273545 0.289575 0.321305 0.31491 0.217292 0.202702 0.210823 0.225713 0.218704 0.212728 0.217491 0.270813 0.276796 0.270536 0.301597 0.24315 0.289424 0.289238 0.285325 0.244337 0.271545 0.320549 0.323411 0.32167 0.322964 0.321322 0.261549 0.256948 0.277902 0.198856 0.245982 0.267942 0.296347 0.561545 0.30575 0.317864 1 0.321101 0.313065 0.304551 0.317633 0.312673 0.298602 0.310881 0.311654 0.314063 0.313788 0.282952 0.280944 0.277079 0.279962 0.280025 0.249212
0.240187 0.245406 0.246531 0.358377 0.23313 0.250749 0.250964 0.235349 0.251374 0.236157 0.356821 0.381441 0.361764 0.107904 0.228887 0.237899 0.287753 0.245927 0.277984 0.277984 0.409414 0.406292 0.406352 0.409417 0.407151 0.433401 0.452967 0.360062 0.3548 0.808326 0.391511 0.395892 0.37897 0.386411 0.388716 0.225946 0.23837 0.241953 0.221414 0.237969 0.271121 0.213982 0.271236 0.209187 0.25909 0.301432 0.292238 0.370862 0.395055 0.34147 0.330337 0.315129 0.352133 0.294269 0.307995 0.287272 0.284462 0.352163 0.350764 0.352905 0.346583 0.352249 0.327786 0.336879 0.326119 0.331568 0.331462 0.343453 0.340871 0.362597 0.33785 0.362832 0.340983 0.297985 0.296108 0.287332 0.302388 0.295898 0.289281 0.29334 0.353912 0.320214 0.321977 0.356916 0.897292 0.422173 0.236231 0.212403 0.225946 0.23837 0.241953 0.221414 0.237969 0.314759 0.306981 0.293721 0.333403 0.267254 0.325759 0.318297 0.324991 0.266629 0.304865 0.399815 0.402227 0.387265 0.395384 0.400756 0.303001 0.277978 0.303616 0.195 0.275021 0.317608 0.318699 0.330357 0.315129 0.322692 0.33058 1 0.422858 0.443281 0.433198 0.427089 0.380273 0.375171 0.396781 0.3731 0.399487 0.332298 0.334558 0.337326 0.329823 0.328879 0.267519
0.223713 0.239081 0.236162 0.331026 0.221175 0.236204 0.238228 0.221017 0.23396 0.219473 0.335432 0.361767 0.340877 0.0953108 0.20947 0.22667 0.269657 0.226244 0.258745 0.258745 0.384555 0.38245 0.383966 0.38225 0.383041 0.42037 0.408078 0.332696 0.331186 0.414059 0.364029 0.362264 0.353434 0.358984 0.358524 0.21159 0.222188 0.226795 0.210655 0.221036 0.251713 0.206171 0.255668 0.203256 0.245481 0.28175 0.273447 0.345853 0.369949 0.327306 0.311672 0.302612 0.328444 0.281648 0.276365 0.26813 0.264048 0.332173 0.328845 0.330492 0.329532 0.329484 0.30628 0.318611 0.314471 0.306997 0.316302 0.325989 0.318788 0.340726 0.327077 0.341728 0.319321 0.274548 0.282738 0.265548 0.281681 0.274104 0.271979 0.27921 0.312102 0.313378 0.302317 0.329558 0.415698 0.415854 0.220762 0.205615 0.21159 0.222188 0.226795 0.210655 0.221036 0.306311 0.284849 0.290204 0.310581 0.256139 0.304999 0.300831 0.299988 0.259411 0.286959 0.372699 0.381502 0.370314 0.376375 0.373075 0.2777 0.254565 0.2848 0.180929 0.258398 0.289736 0.304005 0.311646 0.302612 0.321172 0.313125 0.416471 1 0.407202 0.418724 0.420051 0.35538 0.349869 0.359658 0.347791 0.361015 0.315444 0.313029 0.316007 0.311132 0.310482 0.255276
0.263477 0.264637 0.268337 0.385396 0.245371 0.265695 0.262776 0.251225 0.264694 0.248724 0.378048 0.41241 0.385149 0.114708 0.237648 0.253408 0.294513 0.255995 0.29121 0.29121 0.440818 0.436736 0.436954 0.431553 0.440344 0.465482 0.80473 0.385064 0.378838 0.465245 0.40915 0.412365 0.405505 0.407259 0.408219 0.238796 0.253462 0.260248 0.251059 0.247446 0.300259 0.232874 0.299943 0.224187 0.288385 0.316343 0.30041 0.382734 0.406753 0.354322 0.336278 0.326204 0.377088 0.322351 0.312415 0.297815 0.29468 0.380045 0.37611 0.382129 0.3789 0.380241 0.344887 0.364639 0.347143 0.347141 0.354926 0.373467 0.367141 0.388141 0.365841 0.39678 0.368584 0.313352 0.304899 0.299953 0.313573 0.315836 0.3094 0.317308 0.351276 0.355631 0.341255 0.385076 0.467649 0.456851 0.2425 0.236835 0.238796 0.253462 0.260248 0.251059 0.247446 0.339255 0.33932 0.324132 0.355723 0.281039 0.332021 0.34717 0.339813 0.287702 0.318975 0.419681 0.418289 0.413403 0.421011 0.423924 0.318686 0.303267 0.330791 0.210679 0.287009 0.32943 0.336886 0.336251 0.326204 0.34005 0.335441 0.467828 0.440402 1 0.483292 0.461416 0.402688 0.391397 0.414978 0.401838 0.420462 0.469839 0.468468 0.363495 0.474198 0.463519 0.280959
0.260358 0.256859 0.258847 0.382482 0.239499 0.266575 0.264052 0.252199 0.264359 0.25048 0.373134 0.411501 0.392785 0.109756 0.234481 0.247611 0.298062 0.251923 0.288483 0.288483 0.434648 0.434709 0.433922 0.434398 0.436317 0.456437 0.477942 0.383426 0.378287 0.449252 0.411757 0.412536 0.397686 0.402775 0.408068 0.238114 0.253607 0.255722 0.237803 0.247997 0.287251 0.214258 0.28834 0.21434 0.277502 0.313068 0.300954 0.376769 0.403176 0.356287 0.338789 0.329941 0.377866 0.308234 0.321958 0.290297 0.291512 0.378316 0.373695 0.376996 0.37501 0.377696 0.343942 0.351238 0.354746 0.352873 0.344141 0.368106 0.358929 0.38201 0.358552 0.378758 0.361575 0.309491 0.297478 0.294177 0.307787 0.302567 0.301086 0.306396 0.33959 0.378946 0.333749 0.379223 0.447581 0.45133 0.234455 0.230022 0.238114 0.253607 0.255722 0.237803 0.247997 0.338499 0.334238 0.312912 0.357831 0.2833 0.341255 0.341761 0.338486 0.277524 0.316037 0.422236 0.419688 0.414808 0.415617 0.414439 0.313792 0.298796 0.324812 0.202651 0.289036 0.330914 0.331198 0.338763 0.329941 0.338554 0.34303 0.453583 0.450861 0.477899 1 0.454956 0.401514 0.394333 0.415081 0.396952 0.411983 0.362721 0.360399 0.413828 0.360187 0.35846 0.286373
0.245696 0.255199 0.258369 0.361725 0.231879 0.257055 0.257501 0.240554 0.256197 0.237592 0.357861 0.393671 0.366742 0.109979 0.232182 0.246592 0.284835 0.245561 0.278798 0.278798 0.415059 0.415926 0.418273 0.416453 0.416873 0.797941 0.448074 0.361998 0.37106 0.439403 0.396592 0.398441 0.385275 0.387554 0.391792 0.220497 0.242744 0.239124 0.226209 0.241682 0.284784 0.220568 0.290603 0.215757 0.273268 0.310423 0.288086 0.375534 0.391542 0.354221 0.330354 0.326872 0.36749 0.293208 0.31099 0.286261 0.284514 0.359005 0.357524 0.360848 0.355186 0.354145 0.338059 0.339739 0.340698 0.337353 0.335393 0.352298 0.351028 0.381236 0.355157 0.376311 0.351111 0.304876 0.297134 0.282523 0.308932 0.305408 0.295781 0.307564 0.320803 0.335657 0.352701 0.362114 0.437415 0.895582 0.240111 0.222342 0.220497 0.242744 0.239124 0.226209 0.241682 0.327166 0.314204 0.306419 0.341546 0.274013 0.32584 0.329916 0.327846 0.272856 0.304331 0.399069 0.401773 0.390769 0.396725 0.396826 0.305642 0.279319 0.314747 0.207007 0.269252 0.318344 0.322815 0.330299 0.326872 0.338442 0.332756 0.440075 0.435395 0.443957 0.439782 1 0.382371 0.369122 0.394709 0.37554 0.389171 0.350113 0.349983 0.348663 0.348347 0.347545 0.271173
