C1905TS003_1 C1905TS003_2 C1905TS003_3 C1905TS044_1 C1905TS066_1 C1905TS067_1 C1905TS067_2 C1905TS067_3 C1905TS067_4 C1905TS067_5 C1905TS073_1 C1905TS073_2 C1905TS073_3 C1905TS073_4 C1905TS073_5 C1905TS087_1 C1905TS087_2 C1905TS102_1 C1905TS102_2 C1905TS103_1 C1905TS103_2 C1905TS123_1 C1905TS123_2 C1905TS123_3 C1905TS123_4 C1905TS123_5 C1905TS131_1 C1905TS131_2 C1905TS131_3 C1905TS131_4 C1905TS131_5 C1905TS152_1 C1905TS152_2 C1905TS152_3 C1905TS152_4 C1905TS152_5 C1905TS156_1 C1905TS156_2 C1905TS156_3 C1905TS156_4 C1905TS156_5 C1905TS158_1 C1905TS158_2 C1905TS158_3 C1905TS158_4 C1905TS158_5 C1905TS182_1 C1905TS182_2 C1905TS182_3 C1905TS182_4 C1905TS182_5 C1905TS196_1 C1905TS200_1 C1905TS210_1 C1905TS210_2 C1905TS210_3 C1905TS210_4 C1905TS210_5 C1905TS211_1 C1905TS211_2 C1905TS211_3 C1905TS211_4 C1905TS211_5 C1905TS213_1 C1905TS213_2 C1905TS213_3 C1905TS213_4 C1905TS213_5 C1905TS215_1 C1905TS215_2 C1905TS215_3 C1905TS215_4 C1905TS215_5 C1905TS228_1 C1905TS230_1 C1905TS230_2 C1905TS230_3 C1905TS230_4 C1905TS230_5 C1905TS240_1 C1905TS240_2 C1905TS240_3 C1905TS240_4 C1905TS240_5 C1905TS247_1 C1905TS247_2 C1905TS247_3 C1905TS247_4 C1905TS247_5 C1905TS258_1 C1905TS258_2 C1905TS258_3 C1905TS258_4 C1905TS258_5 C1905TS273_1 C1905TS273_2 C1905TS273_3 C1905TS273_4 C1905TS273_5 C1905TS278_1 C1905TS278_2 C1905TS278_3 C1905TS278_4 C1905TS278_5 C1905TS299_1 C1905TS299_2 C1905TS299_3 C1905TS299_4 C1905TS299_5 C1905TS301_1 C1905TS309_1 C1905TS309_2 C1905TS309_3 C1905TS309_4 C1905TS309_5 C1905TS346_1 C1905TS347_1 C1905TS359_1 C1905TS369_1 C1905TS369_2 C1905TS369_3 C1905TS369_4 C1905TS369_5 C1905TS389_1 C1905TS389_2 C1905TS389_3 C1905TS389_4 C1905TS389_5 C1905TS401_1 C1905TS404_1 C1905TS404_2 C1905TS404_3 C1905TS404_4 C1905TS404_5 C1905TS405_1 C1905TS405_2 C1905TS405_3 C1905TS405_4 C1905TS405_5 C1905TS413_1 C1905TS413_2 C1905TS413_3 C1905TS413_4 C1905TS413_5 C1905TS414_1 C1905TS414_3 C1905TS414_4 C1905TS414_5 C1905TS438_1 C1905TS438_2 C1905TS438_3 C1905TS438_4 C1905TS438_5
0.252988 0.249909 0.261683 0.333747 0.272057 0.242561 0.244315 0.251609 0.245148 0.24341 0.281856 0.308534 0.308076 0.291172 0.299159 0.342872 0.326666 0.222665 0.338585 0.275256 0.222665 0.290048 0.27416 0.293013 0.267883 0.267883 0.347348 0.337048 0.342622 0.337616 0.337707 0.345189 0.345109 0.320036 0.303533 0.280788 0.348407 0.334479 0.337486 0.344557 0.337784 0.232001 0.14831 0.149719 0.146274 0.145971 0.280493 0.197769 0.278808 0.194172 0.273775 0.338585 0.269448 0.325243 0.320253 0.336826 0.315465 0.313014 0.879826 0.263005 0.286475 0.28475 0.279737 0.336672 0.337283 0.338294 0.337034 0.338347 0.322986 0.325526 0.316797 0.304977 0.317741 0.327959 0.280152 0.287935 0.296261 0.273454 0.299164 0.289856 0.277451 0.28967 0.29629 0.297603 0.315117 0.299887 0.311035 0.310645 0.306613 0.292602 0.29381 0.2939 0.311569 0.300691 1 0.282357 0.286364 0.23857 0.212607 0.232001 0.14831 0.149719 0.146274 0.145971 0.326975 0.320912 0.319504 0.32196 0.316012 0.333747 0.305505 0.278289 0.30095 0.293198 0.305076 0.0926767 0.25175 0.320491 0.352081 0.34621 0.348662 0.350567 0.334055 0.297157 0.255079 0.279089 0.277311 0.305163 0.247469 0.278832 0.283849 0.280739 0.280615 0.281113 0.315412 0.306698 0.306352 0.313021 0.306173 0.336937 0.332244 0.337864 0.340562 0.345233 0.332193 0.332163 0.330527 0.323937 0.32891 0.327192 0.334502 0.324142 0.333065
0.243246 0.24044 0.236315 0.283797 0.245185 0.254825 0.254565 0.243019 0.242258 0.242369 0.262578 0.276171 0.255368 0.257886 0.255704 0.291161 0.280113 0.21813 0.283605 0.260457 0.21813 0.263056 0.243135 0.270246 0.25328 0.25328 0.298296 0.29045 0.290662 0.293378 0.291918 0.269219 0.283581 0.271575 0.264513 0.703866 0.279369 0.274009 0.26961 0.278471 0.273008 0.207837 0.146706 0.14581 0.147725 0.14855 0.254688 0.189911 0.255054 0.175585 0.251836 0.283605 0.241234 0.280019 0.292637 0.288812 0.296893 0.294307 0.275466 0.254873 0.737968 0.634588 0.725975 0.282199 0.288218 0.285363 0.284067 0.287027 0.277211 0.28258 0.263318 0.293524 0.269225 0.271609 0.258464 0.264156 0.262922 0.25181 0.260482 0.261442 0.260232 0.259519 0.258312 0.259712 0.280597 0.268167 0.267689 0.262404 0.278918 0.299586 0.274917 0.257726 0.277075 0.277988 0.274703 1 0.740658 0.225467 0.194471 0.207837 0.146706 0.14581 0.147725 0.14855 0.274482 0.273048 0.280208 0.281597 0.289164 0.283797 0.283935 0.252362 0.259046 0.274053 0.262344 0.0993524 0.257089 0.270113 0.286023 0.29503 0.282009 0.287133 0.291365 0.268412 0.230094 0.250103 0.257954 0.264386 0.193824 0.262808 0.25906 0.257689 0.259654 0.264208 0.296913 0.278779 0.289229 0.294313 0.296027 0.277122 0.281768 0.278776 0.283285 0.269628 0.280542 0.297182 0.280815 0.283236 0.27328 0.274581 0.272221 0.273877 0.27376
0.245993 0.234403 0.232433 0.276414 0.237701 0.248372 0.252064 0.235506 0.236309 0.239852 0.261054 0.270362 0.248622 0.252441 0.257777 0.288129 0.275457 0.208742 0.275613 0.255153 0.208742 0.257016 0.233179 0.271953 0.242623 0.242623 0.292904 0.287417 0.285328 0.295336 0.287796 0.268495 0.268773 0.264697 0.260896 0.794306 0.268634 0.265381 0.260349 0.266705 0.264957 0.200826 0.137613 0.135955 0.136555 0.137964 0.253291 0.175409 0.250255 0.168612 0.245595 0.275613 0.237339 0.276526 0.287215 0.278016 0.290878 0.286497 0.270355 0.249007 0.871569 0.626411 0.600566 0.27257 0.278685 0.279543 0.275064 0.279432 0.271794 0.273456 0.269056 0.287747 0.2634 0.264442 0.261099 0.267437 0.261916 0.247966 0.258039 0.253249 0.258076 0.259776 0.25535 0.258407 0.272509 0.268057 0.265395 0.261337 0.278524 0.288777 0.276709 0.255382 0.270496 0.276209 0.271344 0.723787 1 0.229759 0.193937 0.200826 0.137613 0.135955 0.136555 0.137964 0.269727 0.269421 0.274435 0.273216 0.279204 0.276414 0.269812 0.250587 0.255851 0.274354 0.264289 0.0913487 0.256217 0.268511 0.273349 0.282008 0.2774 0.273188 0.280672 0.260437 0.225968 0.246321 0.254847 0.261332 0.190271 0.264789 0.26295 0.259166 0.262382 0.26592 0.290898 0.27549 0.291348 0.286491 0.293946 0.271826 0.278517 0.275288 0.270417 0.271771 0.275901 0.292237 0.274471 0.278647 0.267525 0.270536 0.271556 0.269473 0.269558
0.258941 0.262017 0.249195 0.292504 0.253741 0.281404 0.281367 0.289017 0.289752 0.2871 0.271278 0.269647 0.263546 0.261049 0.27086 0.283704 0.287838 0.238432 0.278726 0.278173 0.238432 0.262451 0.265709 0.28789 0.273966 0.273966 0.296142 0.29269 0.299311 0.298635 0.303579 0.279269 0.279123 0.28493 0.272126 0.271619 0.290606 0.295125 0.285986 0.286899 0.28488 0.232546 0.17186 0.172544 0.172547 0.174499 0.28612 0.221074 0.281677 0.222835 0.280481 0.278726 0.233348 0.273137 0.269129 0.282657 0.276001 0.268225 0.26933 0.283641 0.27197 0.267758 0.264616 0.279661 0.279244 0.277759 0.280782 0.280032 0.273415 0.281742 0.285372 0.281361 0.281406 0.286357 0.260158 0.264707 0.264813 0.266735 0.256276 0.257551 0.262727 0.261973 0.268145 0.27286 0.271808 0.26621 0.276613 0.277444 0.267969 0.277311 0.290607 0.280762 0.285001 0.295016 0.263712 0.264787 0.271006 1 0.227148 0.232546 0.17186 0.172544 0.172547 0.174499 0.289403 0.288557 0.282222 0.286085 0.281229 0.292504 0.26093 0.246465 0.281529 0.268619 0.269536 0.0940867 0.265409 0.267183 0.28497 0.28612 0.283852 0.287209 0.291619 0.285518 0.258546 0.264502 0.266862 0.267988 0.198041 0.278364 0.277633 0.278442 0.2746 0.275887 0.27601 0.276348 0.271756 0.268218 0.279596 0.27571 0.26167 0.286244 0.288345 0.279476 0.27945 0.275054 0.265524 0.279457 0.285655 0.282932 0.287641 0.287482 0.286978
0.279354 0.281448 0.276825 0.282587 0.272787 0.245464 0.244211 0.267661 0.26275 0.26935 0.262835 0.283054 0.279321 0.28694 0.273845 0.294993 0.279449 0.276807 0.266601 0.275429 0.276807 0.28233 0.285855 0.278712 0.270157 0.270157 0.273257 0.271173 0.275705 0.279997 0.275607 0.276882 0.28288 0.28613 0.290167 0.26099 0.288875 0.284088 0.286469 0.283404 0.275994 0.260123 0.25664 0.253794 0.262121 0.262825 0.276881 0.260718 0.2764 0.264491 0.267588 0.266601 0.269397 0.274415 0.279507 0.287783 0.282611 0.268484 0.280083 0.27863 0.264643 0.267318 0.256552 0.296876 0.289693 0.29193 0.294111 0.292802 0.277146 0.282093 0.280035 0.284898 0.280817 0.281461 0.278497 0.272986 0.280855 0.268565 0.275498 0.281797 0.276794 0.272719 0.282344 0.277179 0.283685 0.268376 0.271399 0.281419 0.282467 0.272393 0.270389 0.274434 0.274002 0.260123 0.282848 0.263572 0.268897 0.257435 1 0.260123 0.25664 0.253794 0.262121 0.262825 0.276045 0.279607 0.283559 0.279801 0.279225 0.282587 0.28498 0.249712 0.284986 0.279395 0.283857 0.106094 0.263971 0.273165 0.28236 0.280402 0.285849 0.286069 0.281857 0.286998 0.269553 0.286067 0.274976 0.283769 0.189552 0.264922 0.265826 0.267838 0.265998 0.265965 0.282721 0.294971 0.281552 0.268478 0.276867 0.287617 0.273864 0.283872 0.285029 0.277396 0.295227 0.287131 0.281102 0.281409 0.286956 0.294901 0.289981 0.294718 0.290541
0.482638 0.446667 0.462691 0.478135 0.405152 0.385303 0.387739 0.399058 0.393285 0.395968 0.453698 0.468359 0.474805 0.469906 0.466534 0.478058 0.480206 0.426076 0.460195 0.470092 0.426076 0.478987 0.508933 0.478665 0.485954 0.485954 0.471258 0.469905 0.463115 0.461138 0.469692 0.455702 0.457603 0.467522 0.484429 0.456596 0.490053 0.486663 0.488177 0.477777 0.479134 1 0.482504 0.480546 0.492289 0.490148 0.49717 0.43765 0.501963 0.438894 0.495602 0.460195 0.424544 0.458881 0.453712 0.460139 0.455094 0.463464 0.473282 0.428936 0.445691 0.450666 0.441748 0.491369 0.497414 0.493488 0.484632 0.498048 0.454493 0.465729 0.445477 0.455962 0.459391 0.471323 0.47298 0.471734 0.481733 0.462952 0.470644 0.435988 0.439755 0.417671 0.444722 0.437523 0.47519 0.46893 0.469273 0.46059 0.478492 0.446832 0.431486 0.450666 0.448647 0.450729 0.477142 0.460224 0.449048 0.422655 0.438104 1 0.482504 0.480546 0.492289 0.490148 0.482544 0.464454 0.470071 0.463988 0.468164 0.478135 0.469873 0.396309 0.46171 0.4581 0.481668 0.199875 0.40389 0.456295 0.497113 0.499229 0.505251 0.501244 0.485091 0.514211 0.505952 0.521021 0.473555 0.476922 0.353084 0.501101 0.49446 0.500675 0.500833 0.506017 0.455212 0.480265 0.446226 0.463464 0.446468 0.465961 0.460036 0.471011 0.449304 0.460382 0.498861 0.502896 0.496291 0.517095 0.469597 0.474886 0.477041 0.465636 0.468225
0.532328 0.528336 0.508105 0.476673 0.430787 0.397646 0.396179 0.456747 0.455098 0.451817 0.446448 0.471221 0.463555 0.480804 0.469309 0.460336 0.467568 0.520872 0.437573 0.472728 0.520872 0.478781 0.516835 0.46176 0.522972 0.522972 0.446254 0.442337 0.442654 0.444744 0.439197 0.43578 0.449963 0.459545 0.482363 0.442088 0.465559 0.46633 0.456056 0.447826 0.459223 0.613185 1 0.983438 0.709362 0.710926 0.487771 0.556628 0.490417 0.542834 0.489093 0.437573 0.457725 0.448064 0.443147 0.443959 0.449709 0.46061 0.454579 0.467882 0.442402 0.435744 0.432581 0.462935 0.459518 0.458322 0.465082 0.463975 0.455302 0.467875 0.465155 0.465719 0.458843 0.466412 0.480275 0.461528 0.465506 0.472472 0.456007 0.450009 0.465974 0.448019 0.46593 0.460875 0.453362 0.44037 0.448702 0.451548 0.464252 0.437319 0.426923 0.44621 0.436895 0.440218 0.458243 0.449523 0.4429 0.449031 0.557864 0.613185 1 0.983438 0.709362 0.710926 0.452813 0.45447 0.46313 0.44869 0.455847 0.476673 0.488304 0.40358 0.46134 0.454338 0.466407 0.222717 0.425615 0.447623 0.471459 0.47202 0.476948 0.474286 0.459168 0.506545 0.531752 0.539437 0.467596 0.467474 0.328613 0.490092 0.489095 0.490886 0.490885 0.490974 0.449843 0.485887 0.439073 0.46061 0.445476 0.443386 0.445539 0.446947 0.442158 0.443143 0.473858 0.463033 0.461919 0.480579 0.453887 0.451443 0.46261 0.452949 0.453004
0.528362 0.526438 0.503496 0.473066 0.429755 0.394628 0.392106 0.453393 0.4495 0.449093 0.448868 0.465012 0.456141 0.479321 0.4653 0.461107 0.469233 0.519291 0.435587 0.471287 0.519291 0.473933 0.509575 0.460782 0.52009 0.52009 0.44169 0.439671 0.441572 0.442671 0.43489 0.435365 0.446707 0.459615 0.479354 0.437452 0.464569 0.467472 0.455983 0.449116 0.46004 0.607393 0.976978 1 0.703972 0.704294 0.485192 0.553557 0.48743 0.538993 0.486506 0.435587 0.454488 0.44398 0.439662 0.443863 0.446164 0.465409 0.451869 0.46511 0.438893 0.430665 0.430046 0.460683 0.455012 0.455277 0.461084 0.459874 0.453998 0.465654 0.45902 0.462016 0.456352 0.460955 0.4766 0.458425 0.460989 0.46799 0.453634 0.45047 0.464446 0.443313 0.462913 0.45717 0.450678 0.440487 0.443122 0.451568 0.460374 0.434793 0.424235 0.441022 0.434497 0.438026 0.456579 0.444964 0.437622 0.44383 0.552483 0.607393 0.976978 1 0.703972 0.704294 0.456072 0.455818 0.464146 0.451599 0.452995 0.473066 0.48498 0.396774 0.456563 0.451482 0.463908 0.222073 0.425211 0.450043 0.472072 0.472085 0.47806 0.47216 0.457304 0.506355 0.527808 0.541334 0.463975 0.464595 0.327664 0.487569 0.486613 0.488404 0.488406 0.488503 0.446298 0.483876 0.435926 0.465409 0.440642 0.439998 0.441218 0.448259 0.438803 0.443015 0.472809 0.462196 0.457409 0.476729 0.45465 0.45198 0.462496 0.452934 0.45405
0.517945 0.528795 0.51663 0.463024 0.419194 0.394031 0.397865 0.44879 0.441754 0.452855 0.438913 0.46655 0.462929 0.466147 0.473417 0.458185 0.462232 0.518027 0.434543 0.468731 0.518027 0.469447 0.509393 0.463436 0.510251 0.510251 0.43127 0.427598 0.434747 0.428719 0.431666 0.441296 0.436708 0.453883 0.469202 0.443332 0.457004 0.455165 0.451478 0.446872 0.446725 0.618089 0.709037 0.707225 1 0.982558 0.478946 0.556201 0.482091 0.55572 0.478089 0.434543 0.451477 0.423058 0.432286 0.43361 0.427319 0.446649 0.446678 0.457579 0.436414 0.43872 0.425477 0.452026 0.4518 0.449426 0.449518 0.457627 0.442406 0.451505 0.45018 0.448744 0.444378 0.451209 0.464066 0.463415 0.461767 0.467429 0.446888 0.451853 0.456817 0.433972 0.459962 0.443399 0.44053 0.432842 0.451118 0.443179 0.454655 0.444228 0.420091 0.444833 0.437473 0.439258 0.459165 0.451199 0.440049 0.447541 0.563661 0.618089 0.709037 0.707225 1 0.982558 0.452984 0.460865 0.460442 0.453753 0.45138 0.463024 0.478534 0.392972 0.45275 0.44984 0.466392 0.22723 0.4249 0.447025 0.482321 0.47699 0.485393 0.463969 0.446766 0.492934 0.538181 0.537822 0.458455 0.461455 0.307607 0.488082 0.487226 0.49341 0.488672 0.490656 0.427496 0.471311 0.42939 0.446649 0.42371 0.43339 0.43319 0.445726 0.430999 0.443883 0.467651 0.452808 0.455253 0.472838 0.450834 0.449464 0.459175 0.449227 0.454981
0.514687 0.524068 0.51407 0.465213 0.418108 0.395427 0.399057 0.444681 0.441774 0.448952 0.436444 0.466043 0.461739 0.467675 0.46772 0.449027 0.45477 0.51684 0.433572 0.467694 0.51684 0.467858 0.502497 0.461098 0.50604 0.50604 0.428292 0.424165 0.431082 0.425019 0.427722 0.439601 0.436928 0.451615 0.464577 0.441864 0.455785 0.454444 0.452558 0.446326 0.446928 0.612391 0.706864 0.705319 0.976135 1 0.478966 0.551435 0.482395 0.548601 0.47605 0.433572 0.451519 0.419939 0.433271 0.431106 0.424439 0.447788 0.44376 0.453763 0.436495 0.43642 0.42364 0.451036 0.451712 0.447213 0.449869 0.457004 0.442488 0.454405 0.452318 0.449683 0.445778 0.452532 0.461677 0.459244 0.458436 0.464011 0.44291 0.446171 0.454027 0.430476 0.456412 0.441751 0.440569 0.430638 0.450286 0.443262 0.452872 0.446187 0.420069 0.444061 0.439334 0.438314 0.454556 0.449516 0.437817 0.445682 0.560581 0.612391 0.706864 0.705319 0.976135 1 0.443582 0.454642 0.454561 0.445482 0.451699 0.465213 0.476792 0.394396 0.453351 0.447851 0.464172 0.226514 0.423946 0.441496 0.474046 0.469694 0.477473 0.459718 0.443779 0.492429 0.533551 0.533324 0.45388 0.457004 0.306637 0.480604 0.479736 0.4859 0.481149 0.483098 0.424616 0.466692 0.429312 0.447797 0.420713 0.434338 0.433336 0.43964 0.432537 0.442481 0.466155 0.446649 0.452715 0.469201 0.443792 0.442143 0.452012 0.44337 0.448192
0.279935 0.293699 0.274567 0.391936 0.320703 0.287268 0.290803 0.295956 0.295678 0.301683 0.335922 0.343681 0.340885 0.33029 0.337447 0.476636 0.460476 0.25656 0.44037 0.323648 0.25656 0.323184 0.292599 0.332206 0.279955 0.279955 0.401362 0.413973 0.409653 0.410977 0.417849 0.389649 0.382114 0.395538 0.354243 0.306059 0.381133 0.37933 0.382647 0.379306 0.375071 0.246156 0.149291 0.153263 0.149458 0.145504 0.328587 0.203713 0.326718 0.19814 0.316104 0.44037 0.295511 0.380353 0.370464 0.430811 0.367573 0.37945 0.364309 0.28811 0.308096 0.312858 0.323042 0.412712 0.413432 0.413286 0.41427 0.41898 0.36964 0.375231 0.3789 0.372879 0.37511 0.369501 0.324893 0.331093 0.315264 0.300607 0.320429 0.332353 0.321074 0.342079 0.331393 0.336218 0.366957 0.383413 0.39235 0.385766 0.379548 0.317133 0.334311 0.324226 0.36526 0.330765 0.358699 0.3111 0.308684 0.276361 0.226548 0.246156 0.149291 0.153263 0.149458 0.145504 1 0.567387 0.57984 0.571371 0.589751 0.391936 0.354644 0.329978 0.354758 0.352944 0.349071 0.110814 0.297823 0.395303 0.425602 0.43346 0.411655 0.427684 0.410441 0.354421 0.281879 0.340692 0.318972 0.351149 0.281319 0.325115 0.326461 0.328186 0.325055 0.326412 0.367587 0.37298 0.354489 0.379457 0.366462 0.410847 0.382417 0.423089 0.386695 0.392987 0.373697 0.401383 0.388482 0.377627 0.413197 0.408492 0.408181 0.408469 0.40774
0.288981 0.311965 0.285331 0.399437 0.315375 0.283399 0.28601 0.293987 0.300545 0.298165 0.327508 0.339965 0.33605 0.327447 0.320854 0.474187 0.464118 0.265068 0.4245 0.320131 0.265068 0.32591 0.295326 0.329858 0.300264 0.300264 0.417378 0.416638 0.420875 0.413541 0.417454 0.379562 0.376538 0.420317 0.342159 0.309292 0.381161 0.368306 0.37048 0.380085 0.36373 0.237178 0.153243 0.155555 0.15756 0.155698 0.323779 0.199732 0.3201 0.205595 0.308744 0.4245 0.294818 0.385587 0.385394 0.409968 0.366253 0.388991 0.372891 0.291944 0.315003 0.312956 0.317833 0.395197 0.394641 0.397658 0.397322 0.400863 0.384262 0.38822 0.391883 0.378164 0.376256 0.392647 0.319464 0.328966 0.30941 0.307015 0.33292 0.343784 0.333273 0.33602 0.338445 0.334878 0.380238 0.387308 0.394103 0.402312 0.3961 0.321251 0.334679 0.338094 0.359921 0.336129 0.367277 0.31465 0.310449 0.284125 0.237097 0.237178 0.153243 0.155555 0.15756 0.155698 0.577142 1 0.577009 0.623794 0.623353 0.399437 0.350869 0.326517 0.347824 0.343324 0.361816 0.115911 0.302784 0.406084 0.441101 0.451324 0.423173 0.437444 0.415937 0.346851 0.298528 0.334434 0.318215 0.338869 0.280954 0.324644 0.327402 0.326719 0.325171 0.322675 0.366163 0.383523 0.363386 0.388998 0.363138 0.40178 0.374766 0.411997 0.377609 0.378114 0.381615 0.399587 0.386713 0.376272 0.421189 0.409389 0.414302 0.42065 0.416646
0.277925 0.2884 0.274416 0.401274 0.328033 0.287105 0.282774 0.301534 0.306667 0.302606 0.34305 0.344512 0.347572 0.332152 0.343585 0.47159 0.445448 0.258458 0.436367 0.328764 0.258458 0.3237 0.303856 0.342637 0.296328 0.296328 0.410216 0.420459 0.422831 0.413528 0.413753 0.378317 0.380502 0.405783 0.35067 0.316491 0.386183 0.381578 0.386777 0.385358 0.376783 0.245028 0.161886 0.165626 0.157518 0.155612 0.329408 0.203021 0.327401 0.209866 0.315858 0.436367 0.304224 0.395976 0.387184 0.435135 0.365657 0.392395 0.363852 0.299705 0.32111 0.317298 0.332843 0.401537 0.406298 0.404747 0.404982 0.40852 0.383454 0.386603 0.387877 0.387464 0.393631 0.381838 0.317168 0.322257 0.313851 0.307208 0.322439 0.334863 0.326144 0.33866 0.326974 0.339466 0.374603 0.377659 0.387509 0.390836 0.392323 0.322408 0.334505 0.327531 0.359767 0.324284 0.360261 0.31899 0.318369 0.281764 0.234672 0.245028 0.161886 0.165626 0.157518 0.155612 0.586845 0.578632 1 0.57641 0.608946 0.401274 0.364924 0.338145 0.359074 0.367676 0.355666 0.107005 0.30177 0.404051 0.434404 0.43879 0.412901 0.435077 0.404304 0.353205 0.296796 0.333418 0.315846 0.345794 0.279606 0.325891 0.328319 0.324459 0.322112 0.320046 0.365672 0.37173 0.361118 0.392402 0.358758 0.405307 0.37942 0.3948 0.384911 0.380317 0.379757 0.396127 0.38064 0.385295 0.41371 0.409171 0.415685 0.419068 0.41612
0.289026 0.296907 0.284293 0.392227 0.314667 0.285616 0.287954 0.294469 0.305841 0.301605 0.330783 0.331829 0.332892 0.316432 0.325543 0.462312 0.438254 0.258243 0.431529 0.310344 0.258243 0.318674 0.291902 0.329664 0.276394 0.276394 0.405428 0.415824 0.423224 0.418651 0.410789 0.381464 0.370797 0.402394 0.341566 0.31126 0.386841 0.371667 0.374277 0.381701 0.371849 0.23847 0.147877 0.151716 0.1495 0.146047 0.318522 0.199498 0.310217 0.199416 0.308982 0.431529 0.307106 0.376168 0.371274 0.42381 0.364273 0.383547 0.366975 0.285486 0.318038 0.315286 0.326699 0.402541 0.399514 0.397815 0.40189 0.404676 0.372726 0.374087 0.375812 0.369607 0.371551 0.379369 0.314205 0.325451 0.299654 0.299443 0.319819 0.339321 0.331191 0.334685 0.330576 0.344099 0.382026 0.375461 0.379661 0.388749 0.377901 0.310605 0.326286 0.330905 0.357413 0.325706 0.35986 0.319241 0.314517 0.27635 0.230729 0.23847 0.147877 0.151716 0.1495 0.146047 0.575142 0.617311 0.576144 1 0.586008 0.392227 0.343166 0.334428 0.344705 0.351381 0.343475 0.106806 0.29497 0.397077 0.428431 0.433519 0.421175 0.420607 0.403152 0.354805 0.295065 0.331179 0.317115 0.336632 0.27531 0.320804 0.325435 0.322676 0.323877 0.3197 0.364287 0.378544 0.348439 0.383547 0.357579 0.39715 0.376763 0.404357 0.372039 0.380436 0.382967 0.394372 0.385229 0.376773 0.404308 0.405158 0.401386 0.405749 0.406894
0.28276 0.298932 0.283478 0.402702 0.316815 0.296798 0.298169 0.312676 0.311658 0.308333 0.335855 0.335502 0.339123 0.328636 0.315712 0.466509 0.457942 0.259683 0.42416 0.326404 0.259683 0.334581 0.295951 0.341001 0.287923 0.287923 0.401599 0.409022 0.408144 0.413372 0.410048 0.374546 0.363539 0.399817 0.337973 0.313789 0.367557 0.359671 0.363055 0.361941 0.35331 0.245533 0.147318 0.147218 0.141764 0.145407 0.330471 0.196475 0.32358 0.202714 0.315858 0.42416 0.294718 0.383778 0.379852 0.420618 0.349968 0.377577 0.357187 0.299945 0.320665 0.315153 0.331353 0.387396 0.395001 0.392239 0.394791 0.398341 0.399866 0.394934 0.398539 0.389322 0.393561 0.389518 0.323119 0.324744 0.303303 0.298132 0.325015 0.334994 0.329407 0.342265 0.332323 0.329145 0.377904 0.372643 0.375043 0.379884 0.373704 0.322017 0.337909 0.324229 0.360269 0.334161 0.352559 0.325364 0.319203 0.280018 0.232588 0.245533 0.147318 0.147218 0.141764 0.145407 0.58804 0.614103 0.59891 0.586802 1 0.402702 0.349198 0.3331 0.336779 0.351693 0.349357 0.116991 0.300152 0.385983 0.41612 0.429745 0.400453 0.417866 0.399009 0.353229 0.291966 0.327565 0.312517 0.336995 0.27777 0.318821 0.324629 0.318484 0.318504 0.320472 0.350076 0.361467 0.351052 0.377577 0.34597 0.392213 0.369079 0.391842 0.367297 0.375167 0.372653 0.389346 0.38237 0.367791 0.400655 0.397853 0.397029 0.399423 0.404724
0.274216 0.277372 0.277244 1 0.321076 0.276655 0.278484 0.270763 0.27521 0.273641 0.314923 0.325771 0.325918 0.313718 0.31008 0.406485 0.39297 0.255856 0.451006 0.315138 0.255856 0.309978 0.290681 0.324145 0.286963 0.286963 0.387797 0.388814 0.398511 0.398463 0.387686 0.371343 0.373873 0.398531 0.344467 0.31018 0.39422 0.393673 0.383476 0.390443 0.383157 0.239506 0.154065 0.154163 0.14688 0.149465 0.319055 0.204891 0.321578 0.209237 0.308261 0.451006 0.279305 0.380396 0.381308 0.421629 0.353181 0.388517 0.34873 0.288565 0.314244 0.308177 0.317737 0.409012 0.412103 0.412055 0.41724 0.414307 0.478502 0.514058 0.486957 0.489276 0.493735 0.772134 0.31127 0.318938 0.303648 0.280139 0.310832 0.334714 0.306906 0.321569 0.323597 0.332175 0.374119 0.366945 0.368504 0.385639 0.362156 0.305264 0.319824 0.316082 0.336154 0.304462 0.347085 0.31336 0.309716 0.270741 0.229673 0.239506 0.154065 0.154163 0.14688 0.149465 0.387278 0.389706 0.386846 0.38608 0.392417 1 0.336238 0.322593 0.325663 0.357568 0.334921 0.110487 0.280831 0.399348 0.430786 0.428538 0.417127 0.411307 0.390295 0.321513 0.290937 0.315395 0.313575 0.336584 0.291241 0.313766 0.312861 0.313617 0.312268 0.314284 0.353289 0.367038 0.35685 0.38851 0.353209 0.410372 0.385833 0.396409 0.375994 0.36912 0.380633 0.383368 0.367215 0.365777 0.39698 0.402708 0.411811 0.4045 0.409384
